Unit#,Jurisdiction,Unit Type,Assigned Station,Assigned Beat,Display in USM,Unit Status,Cross Staffing
D287,WA0310300: Everett Police Department,Patrol,,,TRUE,Off Shift,
D291,WA0310300: Everett Police Department,Misc,,EVESPECIAL,TRUE,Off Shift,
D292,WA0310300: Everett Police Department,Special Patrol Assignment,,EVEEVENT,TRUE,Off Shift,
D293,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D294,WA0310300: Everett Police Department,Misc,,EPSPECIAL,TRUE,Off Shift,
D295,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D296,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D297,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D298,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D299,WA0310300: Everett Police Department,Misc,,,TRUE,Off Shift,
D310,WA0310300: Everett Police Department,Patrol Sergeant,,EVESPECIAL,TRUE,Off Shift,
D311,WA0310300: Everett Police Department,Patrol,,11,TRUE,Off Shift,
D312,WA0310300: Everett Police Department,Patrol,,12,TRUE,Off Shift,
D313,WA0310300: Everett Police Department,Patrol,,13,TRUE,Off Shift,
D314,WA0310300: Everett Police Department,Patrol,,14,TRUE,Off Shift,
D321,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D322,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D323,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D324,WA0310300: Everett Police Department,Patrol,,EVESROVER,TRUE,Off Shift,
D325,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D326,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D327,WA0310300: Everett Police Department,Patrol,,EVENROVER,TRUE,Off Shift,
D328,WA0310300: Everett Police Department,Patrol,,,TRUE,Off Shift,
D329,WA0310300: Everett Police Department,Patrol,,,TRUE,Off Shift,
D330,WA0310300: Everett Police Department,Patrol Sergeant,,EVESPECIAL,TRUE,Off Shift,
D331,WA0310300: Everett Police Department,Patrol,,31,TRUE,Off Shift,
D332,WA0310300: Everett Police Department,Patrol,,32,TRUE,Off Shift,
D333,WA0310300: Everett Police Department,Patrol,,33,TRUE,Off Shift,
D334,WA0310300: Everett Police Department,Patrol,,34,TRUE,Off Shift,
D335,WA0310300: Everett Police Department,Patrol,,EVECROVER,TRUE,Off Shift,
D336,WA0310300: Everett Police Department,Patrol,,EVECROVER,TRUE,Off Shift,
D337,WA0310300: Everett Police Department,Patrol,,,TRUE,Off Shift,
D338,WA0310300: Everett Police Department,Patrol,,,TRUE,Off Shift,
D339,WA0310300: Everett Police Department,Patrol,,EVECROVER,TRUE,Off Shift,
D340,WA0310300: Everett Police Department,Patrol Sergeant,,EVESPECIAL,TRUE,Off Shift,
